file,average_score,average_time,solution,nodes,edges
Instances/Set_32_234/p1.4.r.txt,30.0,2.5034009218215942,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_64_234/p6.2.a.txt,168.0,3.4738657474517822,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.2.k.txt,120.0,2.773227095603943,"[[(0, 1), (1, 2), (2, 3), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (3, 4), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_102_234/p7.4.r.txt,30.0,21.153793215751648,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_64_234/p6.3.k.txt,168.0,3.545770764350891,"[[(19, 24), (21, 25), (21, 27), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_64_234/p6.4.f.txt,165.0,3.4170989990234375,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.4.i.txt,30.0,21.63953387737274,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_33_234/p3.2.q.txt,120.0,2.7191165685653687,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_33_234/p3.2.h.txt,115.0,2.7709131240844727,"[[(0, 1), (1, 0), (2, 1), (2, 3), (1, 4), (1, 6), (0, 7)], [(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_21_234/p2.3.c.txt,125.0,1.7836838960647583,"[[(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (1, 6), (0, 7)]]",32,496
Instances/Set_64_234/p6.4.m.txt,165.0,3.445297360420227,"[[(0, 1), (1, 0), (2, 1), (0, 3), (0, 7)], [(0, 1), (1, 2), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_32_234/p1.3.c.txt,30.0,2.592109441757202,"[[(0, 1), (1, 0), (2, 1), (1, 4), (1, 6), (0, 7)], [(0, 1), (1, 2), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_102_234/p7.3.e.txt,30.0,21.160734057426453,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.2.d.txt,30.0,21.011043787002563,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_33_234/p3.4.r.txt,120.0,2.7739425897598267,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.4.d.txt,30.0,21.10889494419098,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.4.h.txt,30.0,21.172016859054565,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_64_234/p6.2.d.txt,168.0,3.4459561109542847,"[[(19, 24), (18, 26), (18, 25), (21, 25), (18, 24)], [(19, 24), (20, 28), (21, 27), (18, 24)]]",31,465
Instances/Set_32_234/p1.3.e.txt,30.0,2.537051796913147,"[[(4, 7), (7, 8), (8, 9), (6, 7), (5, 5)], [(4, 7), (5, 8), (4, 8), (3, 9), (5, 6), (6, 5), (5, 5)]]",21,210
Instances/Set_66_234/p5.4.l.txt,50.0,1.1520119905471802,"[[(4, 7), (5, 8), (3, 9), (4, 8), (6, 5), (5, 5)], [(4, 7), (8, 9), (7, 8), (6, 7), (5, 6), (5, 5)]]",21,210
Instances/Set_66_234/p5.2.p.txt,50.0,1.1333296298980713,"[[(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (0, 5), (0, 7)]]",32,496
Instances/Set_32_234/p1.4.b.txt,30.0,2.524141550064087,"[[(0, 1), (1, 2), (2, 3), (3, 6), (2, 7), (0, 7)], [(0, 1), (2, 1), (3, 2), (3, 4), (2, 5), (0, 7)]]",32,496
Instances/Set_102_234/p7.3.o.txt,30.0,21.087284684181213,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_102_234/p7.2.r.txt,30.0,21.119317173957825,"[[(10, 14), (11, 12), (8, 13), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.3.j.txt,120.0,2.8241389989852905,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.3.f.txt,159.0,3.471177577972412,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.3.d.txt,30.0,21.033895611763,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.2.a.txt,30.0,21.06788992881775,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_66_234/p5.4.a.txt,50.0,1.135333776473999,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_21_234/p2.3.g.txt,125.0,1.8314642906188965,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_64_234/p6.3.a.txt,168.0,3.5024759769439697,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.2.k.txt,30.0,2.6124662160873413,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.2.c.txt,168.0,3.556331753730774,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.3.c.txt,168.0,3.5193127393722534,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.4.a.txt,30.0,21.14565896987915,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (1, 4), (1, 6), (0, 7)]]",32,496
Instances/Set_33_234/p3.2.g.txt,120.0,2.7165257930755615,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_33_234/p3.2.p.txt,120.0,2.688782811164856,"[[(10, 14), (11, 12), (8, 13), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_66_234/p5.2.l.txt,50.0,1.1231410503387451,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_32_234/p1.3.n.txt,30.0,2.524361491203308,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (1, 1), (3, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_102_234/p7.4.e.txt,30.0,21.185905694961548,"[[(0, 0), (3, 1), (0, 0)], [(0, 0), (3, 3), (1, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_32_234/p1.3.i.txt,30.0,2.4993187189102173,"[[(0, 0), (3, 3), (1, 1), (0, 0)], [(0, 0), (3, 1), (1, 3), (0, 0)]]",17,136
Instances/Set_32_234/p1.3.o.txt,30.0,2.5048707723617554,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (3, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_21_234/p2.2.j.txt,125.0,1.6867663860321045,"[[(10, 14), (11, 12), (8, 13), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_102_234/p7.4.j.txt,30.0,21.565023064613342,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_66_234/p5.2.g.txt,50.0,1.1359072923660278,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.4.j.txt,30.0,2.519255042076111,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_66_234/p5.4.u.txt,50.0,1.1551692485809326,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.3.p.txt,30.0,21.378554463386536,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.2.i.txt,168.0,3.442141056060791,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_33_234/p3.3.b.txt,120.0,2.7771440744400024,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_66_234/p5.4.h.txt,50.0,1.1604599952697754,"[[(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (0, 5), (0, 7)], [(0, 1), (2, 3), (3, 4), (3, 6), (1, 6), (0, 7)]]",32,496
Instances/Set_66_234/p5.4.r.txt,50.0,1.1418046951293945,"[[(0, 1), (2, 1), (3, 2), (2, 3), (1, 4), (0, 5), (0, 7)], [(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_32_234/p1.3.q.txt,30.0,2.5567071437835693,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_21_234/p2.3.h.txt,125.0,1.726143717765808,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.4.d.txt,30.0,2.5390591621398926,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.4.a.txt,30.0,2.54020619392395,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.4.j.txt,168.0,3.396023988723755,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (3, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_102_234/p7.3.t.txt,30.0,21.389232635498047,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (3, 1), (1, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.3.s.txt,120.0,2.747800588607788,"[[(4, 7), (7, 8), (8, 9), (5, 5)], [(4, 7), (3, 9), (4, 8), (5, 8), (6, 7), (5, 6), (6, 5), (5, 5)]]",21,210
Instances/Set_33_234/p3.4.g.txt,120.0,2.7852593660354614,"[[(4, 7), (3, 9), (4, 8), (5, 8), (6, 7), (6, 5), (5, 5)], [(4, 7), (7, 8), (8, 9), (5, 6), (5, 5)]]",21,210
Instances/Set_64_234/p6.3.l.txt,165.0,3.478352665901184,"[[(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (1, 2), (1, 4), (1, 6), (0, 7)]]",32,496
Instances/Set_66_234/p5.3.k.txt,50.0,1.143742561340332,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_102_234/p7.4.c.txt,30.0,21.354745745658875,"[[(10, 14), (11, 12), (8, 13), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_21_234/p2.2.d.txt,125.0,1.8143483400344849,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.2.m.txt,120.0,2.700935482978821,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (1, 4), (0, 5), (0, 7)]]",32,496
Instances/Set_102_234/p7.4.q.txt,30.0,21.27763032913208,"[[(0, 1), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (1, 2), (0, 3), (0, 5), (0, 7)]]",32,496
Instances/Set_102_234/p7.3.n.txt,30.0,21.31255543231964,"[[(0, 1), (1, 2), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_66_234/p5.4.s.txt,50.0,1.1565779447555542,"[[(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 3), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_32_234/p1.2.d.txt,30.0,2.5404775142669678,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.3.j.txt,168.0,3.477881908416748,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.3.k.txt,30.0,21.115854382514954,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_33_234/p3.2.s.txt,120.0,2.747409462928772,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.3.b.txt,30.0,21.164652347564697,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.3.s.txt,30.0,21.279741644859314,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.3.i.txt,30.0,21.255785822868347,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (1, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_32_234/p1.3.h.txt,30.0,2.5386215448379517,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (1, 1), (1, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_21_234/p2.3.j.txt,125.0,1.7785841226577759,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_64_234/p6.4.l.txt,162.0,3.4598639011383057,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_33_234/p3.3.h.txt,120.0,2.7582677602767944,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_64_234/p6.2.b.txt,159.0,3.4766125679016113,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_102_234/p7.2.n.txt,30.0,20.930825233459473,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_66_234/p5.3.j.txt,50.0,1.1349884271621704,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_21_234/p2.2.g.txt,125.0,1.7236441373825073,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_102_234/p7.4.f.txt,30.0,21.26024603843689,"[[(10, 14), (11, 12), (8, 13), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_66_234/p5.4.v.txt,50.0,1.1462315320968628,"[[(4, 7), (4, 8), (3, 9), (5, 8), (6, 5), (5, 5)], [(4, 7), (8, 9), (7, 8), (6, 7), (5, 6), (5, 5)]]",21,210
Instances/Set_33_234/p3.2.j.txt,120.0,2.7720409631729126,"[[(4, 7), (5, 8), (8, 9), (7, 8), (5, 5)], [(4, 7), (3, 9), (4, 8), (6, 7), (5, 6), (6, 5), (5, 5)]]",21,210
Instances/Set_33_234/p3.3.c.txt,120.0,2.6935209035873413,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_66_234/p5.4.o.txt,50.0,1.1449583768844604,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.2.o.txt,30.0,2.4128655195236206,"[[(0, 0), (3, 3), (1, 1), (0, 0)], [(0, 0), (1, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.4.f.txt,120.0,2.7602680921554565,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (1, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_21_234/p2.2.e.txt,125.0,1.7019306421279907,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_64_234/p6.4.a.txt,159.0,3.2539334297180176,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_33_234/p3.2.a.txt,120.0,2.745928406715393,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (1, 3), (3, 1), (1, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.2.t.txt,120.0,2.707160234451294,"[[(0, 0), (1, 3), (1, 1), (0, 0)], [(0, 0), (3, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_66_234/p5.3.v.txt,50.0,1.099195122718811,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_66_234/p5.3.b.txt,50.0,1.147623896598816,"[[(35, 35), (37, 31), (35, 35)], [(35, 35), (35, 40), (35, 35)]]",101,5050
Instances/Set_32_234/p1.2.a.txt,30.0,2.4813538789749146,"[[(0, 1), (1, 2), (2, 3), (3, 4), (3, 6), (2, 7), (0, 7)], [(0, 1), (1, 0), (2, 1), (2, 5), (1, 6), (0, 7)]]",32,496
Instances/Set_33_234/p3.3.i.txt,120.0,2.6920207738876343,"[[(0, 1), (2, 1), (3, 2), (2, 3), (1, 4), (1, 6), (0, 7)], [(0, 1), (1, 2), (3, 4), (3, 6), (2, 7), (0, 7)]]",32,496
Instances/Set_33_234/p3.4.t.txt,120.0,2.7229827642440796,"[[(19, 24), (21, 27), (21, 25), (18, 25), (18, 24)], [(19, 24), (18, 26), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_102_234/p7.3.l.txt,30.0,21.15809464454651,"[[(19, 24), (21, 25), (21, 27), (18, 26), (18, 25), (18, 24)], [(19, 24), (17, 28), (16, 28), (18, 24)]]",31,465
Instances/Set_33_234/p3.2.n.txt,120.0,2.7118570804595947,"[[(0, 0), (3, 1), (0, 0)], [(0, 0), (1, 1), (1, 3), (3, 3), (0, 0)]]",17,136
Instances/Set_102_234/p7.4.o.txt,30.0,21.061890959739685,"[[(0, 0), (1, 3), (0, 0)], [(0, 0), (1, 1), (3, 1), (3, 3), (0, 0)]]",17,136
Instances/Set_33_234/p3.3.k.txt,120.0,2.7312122583389282,"[[(0, 0), (3, 3), (1, 1), (0, 0)], [(0, 0), (1, 3), (3, 1), (0, 0)]]",17,136
Instances/Set_66_234/p5.3.l.txt,50.0,1.137976050376892,"[[(0, 0), (3, 3), (0, 0)], [(0, 0), (3, 1), (1, 3), (1, 1), (0, 0)]]",17,136
Instances/Set_33_234/p3.3.p.txt,120.0,2.725982427597046,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (11, 17), (11, 14)]]",32,496
Instances/Set_32_234/p1.2.h.txt,30.0,2.5301839113235474,"[[(10, 14), (8, 13), (11, 12), (11, 14)], [(10, 14), (8, 17), (10, 18), (11, 14)]]",32,496
Instances/Set_66_234/p5.4.f.txt,50.0,1.1193475723266602,"[[(4, 7), (4, 8), (3, 9), (5, 8), (6, 5), (5, 5)], [(4, 7), (7, 8), (8, 9), (6, 7), (5, 6), (5, 5)]]",21,210
Instances/Set_32_234/p1.3.b.txt,30.0,2.441903233528137,"[[(4, 7), (5, 8), (3, 9), (4, 8), (6, 5), (5, 5)], [(4, 7), (8, 9), (7, 8), (6, 7), (5, 6), (5, 5)]]",21,210
